id,speaker_id,book_id,source_id,source_dir,noisy_wav,clean_wav,noisy_sr,clean_sr,noisy_duration_sec,clean_duration_sec,duration_diff_sec,valid,reason,noisy_pick_reason,clean_find_reason
125_121342_125-121342-0025,125,121342,125-121342-0025,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/125/121342/125-121342-0025,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/125/121342/125-121342-0025/125-121342-0025.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/125/121342/125-121342-0025.flac,16000,16000,4.390000,4.390000,0.000000,1,ok,priority,exact
125_121342_125-121342-0034,125,121342,125-121342-0034,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/125/121342/125-121342-0034,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/125/121342/125-121342-0034/125-121342-0034.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/125/121342/125-121342-0034.flac,16000,16000,7.105000,7.105000,0.000000,1,ok,priority,exact
125_121342_125-121342-0048,125,121342,125-121342-0048,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/125/121342/125-121342-0048,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/125/121342/125-121342-0048/125-121342-0048.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/125/121342/125-121342-0048.flac,16000,16000,12.295000,12.295000,0.000000,1,ok,priority,exact
1355_39947_1355-39947-0001,1355,39947,1355-39947-0001,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1355/39947/1355-39947-0001,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1355/39947/1355-39947-0001/1355-39947-0001.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1355/39947/1355-39947-0001.flac,16000,16000,15.905000,15.905000,0.000000,1,ok,priority,exact
1355_39947_1355-39947-0015,1355,39947,1355-39947-0015,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1355/39947/1355-39947-0015,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1355/39947/1355-39947-0015/1355-39947-0015.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1355/39947/1355-39947-0015.flac,16000,16000,15.260000,15.260000,0.000000,1,ok,priority,exact
1355_39947_1355-39947-0031,1355,39947,1355-39947-0031,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1355/39947/1355-39947-0031,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1355/39947/1355-39947-0031/1355-39947-0031.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1355/39947/1355-39947-0031.flac,16000,16000,12.275000,12.275000,0.000000,1,ok,priority,exact
1355_39947_1355-39947-0045,1355,39947,1355-39947-0045,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1355/39947/1355-39947-0045,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1355/39947/1355-39947-0045/1355-39947-0045.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1355/39947/1355-39947-0045.flac,16000,16000,2.840000,2.840000,0.000000,1,ok,priority,exact
1355_39947_1355-39947-0056,1355,39947,1355-39947-0056,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1355/39947/1355-39947-0056,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1355/39947/1355-39947-0056/1355-39947-0056.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1355/39947/1355-39947-0056.flac,16000,16000,14.890000,14.890000,0.000000,1,ok,priority,exact
1355_39947_1355-39947-0075,1355,39947,1355-39947-0075,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1355/39947/1355-39947-0075,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1355/39947/1355-39947-0075/1355-39947-0075.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1355/39947/1355-39947-0075.flac,16000,16000,13.880000,13.880000,0.000000,1,ok,priority,exact
1553_140047_1553-140047-0018,1553,140047,1553-140047-0018,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140047/1553-140047-0018,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140047/1553-140047-0018/1553-140047-0018.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1553/140047/1553-140047-0018.flac,16000,16000,15.290000,15.290000,0.000000,1,ok,priority,exact
1553_140047_1553-140047-0025,1553,140047,1553-140047-0025,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140047/1553-140047-0025,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140047/1553-140047-0025/1553-140047-0025.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1553/140047/1553-140047-0025.flac,16000,16000,13.205000,13.205000,0.000000,1,ok,priority,exact
1553_140047_1553-140047-0031,1553,140047,1553-140047-0031,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140047/1553-140047-0031,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140047/1553-140047-0031/1553-140047-0031.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1553/140047/1553-140047-0031.flac,16000,16000,11.225000,11.225000,0.000000,1,ok,priority,exact
1553_140047_1553-140047-0033,1553,140047,1553-140047-0033,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140047/1553-140047-0033,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140047/1553-140047-0033/1553-140047-0033.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1553/140047/1553-140047-0033.flac,16000,16000,13.425000,13.425000,0.000000,1,ok,priority,exact
1553_140048_1553-140048-0007,1553,140048,1553-140048-0007,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140048/1553-140048-0007,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140048/1553-140048-0007/1553-140048-0007.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1553/140048/1553-140048-0007.flac,16000,16000,14.495000,14.495000,0.000000,1,ok,priority,exact
1553_140048_1553-140048-0016,1553,140048,1553-140048-0016,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140048/1553-140048-0016,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140048/1553-140048-0016/1553-140048-0016.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1553/140048/1553-140048-0016.flac,16000,16000,12.760000,12.760000,0.000000,1,ok,priority,exact
1553_140048_1553-140048-0030,1553,140048,1553-140048-0030,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140048/1553-140048-0030,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140048/1553-140048-0030/1553-140048-0030.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1553/140048/1553-140048-0030.flac,16000,16000,13.970000,13.970000,0.000000,1,ok,priority,exact
1553_140048_1553-140048-0039,1553,140048,1553-140048-0039,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140048/1553-140048-0039,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1553/140048/1553-140048-0039/1553-140048-0039.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1553/140048/1553-140048-0039.flac,16000,16000,12.540000,12.540000,0.000000,1,ok,priority,exact
1737_142396_1737-142396-0000,1737,142396,1737-142396-0000,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/142396/1737-142396-0000,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/142396/1737-142396-0000/1737-142396-0000.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1737/142396/1737-142396-0000.flac,16000,16000,15.285000,15.285000,0.000000,1,ok,priority,exact
1737_142396_1737-142396-0006,1737,142396,1737-142396-0006,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/142396/1737-142396-0006,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/142396/1737-142396-0006/1737-142396-0006.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1737/142396/1737-142396-0006.flac,16000,16000,9.740000,9.740000,0.000000,1,ok,priority,exact
1737_142396_1737-142396-0020,1737,142396,1737-142396-0020,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/142396/1737-142396-0020,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/142396/1737-142396-0020/1737-142396-0020.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1737/142396/1737-142396-0020.flac,16000,16000,14.315000,14.315000,0.000000,1,ok,priority,exact
1737_142397_1737-142397-0008,1737,142397,1737-142397-0008,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/142397/1737-142397-0008,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/142397/1737-142397-0008/1737-142397-0008.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1737/142397/1737-142397-0008.flac,16000,16000,15.680000,15.680000,0.000000,1,ok,priority,exact
1737_142397_1737-142397-0042,1737,142397,1737-142397-0042,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/142397/1737-142397-0042,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/142397/1737-142397-0042/1737-142397-0042.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1737/142397/1737-142397-0042.flac,16000,16000,8.940000,8.940000,0.000000,1,ok,priority,exact
1737_146161_1737-146161-0005,1737,146161,1737-146161-0005,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/146161/1737-146161-0005,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/146161/1737-146161-0005/1737-146161-0005.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1737/146161/1737-146161-0005.flac,16000,16000,15.135000,15.135000,0.000000,1,ok,priority,exact
1737_148989_1737-148989-0005,1737,148989,1737-148989-0005,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/148989/1737-148989-0005,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/148989/1737-148989-0005/1737-148989-0005.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1737/148989/1737-148989-0005.flac,16000,16000,6.860000,6.860000,0.000000,1,ok,priority,exact
1737_148989_1737-148989-0015,1737,148989,1737-148989-0015,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/148989/1737-148989-0015,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/148989/1737-148989-0015/1737-148989-0015.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1737/148989/1737-148989-0015.flac,16000,16000,15.820000,15.820000,0.000000,1,ok,priority,exact
1737_148989_1737-148989-0016,1737,148989,1737-148989-0016,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/148989/1737-148989-0016,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/148989/1737-148989-0016/1737-148989-0016.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1737/148989/1737-148989-0016.flac,16000,16000,13.115000,13.115000,0.000000,1,ok,priority,exact
1737_148989_1737-148989-0022,1737,148989,1737-148989-0022,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/148989/1737-148989-0022,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/148989/1737-148989-0022/1737-148989-0022.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1737/148989/1737-148989-0022.flac,16000,16000,15.120000,15.120000,0.000000,1,ok,priority,exact
1737_148989_1737-148989-0027,1737,148989,1737-148989-0027,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/148989/1737-148989-0027,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/148989/1737-148989-0027/1737-148989-0027.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1737/148989/1737-148989-0027.flac,16000,16000,13.475000,13.475000,0.000000,1,ok,priority,exact
1737_148989_1737-148989-0028,1737,148989,1737-148989-0028,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/148989/1737-148989-0028,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/148989/1737-148989-0028/1737-148989-0028.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1737/148989/1737-148989-0028.flac,16000,16000,9.930000,9.930000,0.000000,1,ok,priority,exact
1737_148989_1737-148989-0029,1737,148989,1737-148989-0029,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/148989/1737-148989-0029,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1737/148989/1737-148989-0029/1737-148989-0029.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1737/148989/1737-148989-0029.flac,16000,16000,15.535000,15.535000,0.000000,1,ok,priority,exact
1841_150351_1841-150351-0008,1841,150351,1841-150351-0008,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1841/150351/1841-150351-0008,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1841/150351/1841-150351-0008/1841-150351-0008.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1841/150351/1841-150351-0008.flac,16000,16000,15.240000,15.240000,0.000000,1,ok,priority,exact
1841_150351_1841-150351-0030,1841,150351,1841-150351-0030,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1841/150351/1841-150351-0030,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1841/150351/1841-150351-0030/1841-150351-0030.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1841/150351/1841-150351-0030.flac,16000,16000,13.575000,13.575000,0.000000,1,ok,priority,exact
1841_159771_1841-159771-0003,1841,159771,1841-159771-0003,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1841/159771/1841-159771-0003,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1841/159771/1841-159771-0003/1841-159771-0003.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1841/159771/1841-159771-0003.flac,16000,16000,11.870000,11.870000,0.000000,1,ok,priority,exact
1841_159771_1841-159771-0008,1841,159771,1841-159771-0008,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1841/159771/1841-159771-0008,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1841/159771/1841-159771-0008/1841-159771-0008.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1841/159771/1841-159771-0008.flac,16000,16000,16.345000,16.345000,0.000000,1,ok,priority,exact
1841_159771_1841-159771-0027,1841,159771,1841-159771-0027,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1841/159771/1841-159771-0027,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1841/159771/1841-159771-0027/1841-159771-0027.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1841/159771/1841-159771-0027.flac,16000,16000,11.860000,11.860000,0.000000,1,ok,priority,exact
1841_159771_1841-159771-0034,1841,159771,1841-159771-0034,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1841/159771/1841-159771-0034,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/1841/159771/1841-159771-0034/1841-159771-0034.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/1841/159771/1841-159771-0034.flac,16000,16000,15.780000,15.780000,0.000000,1,ok,priority,exact
201_122255_201-122255-0034,201,122255,201-122255-0034,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/122255/201-122255-0034,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/122255/201-122255-0034/201-122255-0034.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/201/122255/201-122255-0034.flac,16000,16000,9.795000,9.795000,0.000000,1,ok,priority,exact
201_122255_201-122255-0036,201,122255,201-122255-0036,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/122255/201-122255-0036,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/122255/201-122255-0036/201-122255-0036.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/201/122255/201-122255-0036.flac,16000,16000,8.685000,8.685000,0.000000,1,ok,priority,exact
201_122255_201-122255-0044,201,122255,201-122255-0044,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/122255/201-122255-0044,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/122255/201-122255-0044/201-122255-0044.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/201/122255/201-122255-0044.flac,16000,16000,3.085000,3.085000,0.000000,1,ok,priority,exact
201_127786_201-127786-0016,201,127786,201-127786-0016,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/127786/201-127786-0016,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/127786/201-127786-0016/201-127786-0016.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/201/127786/201-127786-0016.flac,16000,16000,14.730000,14.730000,0.000000,1,ok,priority,exact
201_127786_201-127786-0042,201,127786,201-127786-0042,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/127786/201-127786-0042,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/127786/201-127786-0042/201-127786-0042.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/201/127786/201-127786-0042.flac,16000,16000,13.475000,13.475000,0.000000,1,ok,priority,exact
201_127786_201-127786-0048,201,127786,201-127786-0048,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/127786/201-127786-0048,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/127786/201-127786-0048/201-127786-0048.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/201/127786/201-127786-0048.flac,16000,16000,5.465000,5.465000,0.000000,1,ok,priority,exact
201_127786_201-127786-0051,201,127786,201-127786-0051,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/127786/201-127786-0051,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/127786/201-127786-0051/201-127786-0051.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/201/127786/201-127786-0051.flac,16000,16000,14.735000,14.735000,0.000000,1,ok,priority,exact
201_127786_201-127786-0071,201,127786,201-127786-0071,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/127786/201-127786-0071,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/201/127786/201-127786-0071/201-127786-0071.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/201/127786/201-127786-0071.flac,16000,16000,14.835000,14.835000,0.000000,1,ok,priority,exact
211_122425_211-122425-0006,211,122425,211-122425-0006,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/211/122425/211-122425-0006,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/211/122425/211-122425-0006/211-122425-0006.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/211/122425/211-122425-0006.flac,16000,16000,2.830000,2.830000,0.000000,1,ok,priority,exact
211_122425_211-122425-0008,211,122425,211-122425-0008,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/211/122425/211-122425-0008,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/211/122425/211-122425-0008/211-122425-0008.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/211/122425/211-122425-0008.flac,16000,16000,14.155000,14.155000,0.000000,1,ok,priority,exact
211_122425_211-122425-0023,211,122425,211-122425-0023,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/211/122425/211-122425-0023,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/211/122425/211-122425-0023/211-122425-0023.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/211/122425/211-122425-0023.flac,16000,16000,13.760000,13.760000,0.000000,1,ok,priority,exact
211_122425_211-122425-0036,211,122425,211-122425-0036,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/211/122425/211-122425-0036,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/211/122425/211-122425-0036/211-122425-0036.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/211/122425/211-122425-0036.flac,16000,16000,5.555000,5.555000,0.000000,1,ok,priority,exact
211_122425_211-122425-0050,211,122425,211-122425-0050,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/211/122425/211-122425-0050,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/211/122425/211-122425-0050/211-122425-0050.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/211/122425/211-122425-0050.flac,16000,16000,10.830000,10.830000,0.000000,1,ok,priority,exact
211_122425_211-122425-0053,211,122425,211-122425-0053,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/211/122425/211-122425-0053,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/211/122425/211-122425-0053/211-122425-0053.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/211/122425/211-122425-0053.flac,16000,16000,11.655000,11.655000,0.000000,1,ok,priority,exact
